Protein_ID,Protein_SeqL,Protein_EXP_CCS,Protein_Class,Protein_Architecture,Decoy_CCS,Rosetta_Sc,IM_Sc,Decoy_RMSD,Decoy_TMsc,Decoy_Model
1FS3_EX,124,1300,Alpha Beta,Roll,1506.01,-178.676,-78.67599999999999,13.975268363952635,0.2924,r_1_F_00000001_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1485.84,-189.372,-89.37200000000001,15.081454277038574,0.2483,r_1_F_00000002_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1471.04,-178.735,-78.73500000000001,12.961064338684082,0.242,r_1_F_00000006_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1488.93,-204.483,-104.483,16.017995834350586,0.2946,r_1_F_00000007_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1459.14,-188.11900000000003,-88.11900000000003,14.453712463378904,0.2044,r_1_F_00000009_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1429.82,-188.759,-88.75899999999999,15.806876182556152,0.225,r_1_F_00000010_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1367.99,-156.52700000000004,-85.47835360740744,16.588829040527347,0.2106,r_1_F_00000011_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1417.69,-176.40599999999995,-76.40599999999995,15.46611499786377,0.1952,r_1_F_00000013_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1457.99,-187.42,-87.41999999999999,15.951826095581055,0.21600000000000003,r_1_F_00000014_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1579.22,-184.209,-84.209,11.3616304397583,0.2425,r_1_F_00000016_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1330.58,-194.757,-181.461791525926,9.91393756866455,0.3505,r_1_F_00000017_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1467.38,-186.25,-86.25,14.269245147705078,0.1921,r_1_F_00000021_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1509.06,-192.443,-92.44300000000001,15.944146156311035,0.2018,r_1_F_00000024_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1476.93,-149.285,-49.285,16.293542861938473,0.2204,r_1_F_00000025_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1351.9,-250.584,-205.74249355281194,10.29527759552002,0.485,r_1_F_00000027_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1403.35,-198.632,-98.632,15.519908905029295,0.247,r_1_F_00000032_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1389.17,-228.58900000000003,-132.5845453259259,6.9315223693847665,0.4408,r_1_F_00000034_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1422.64,-177.38099999999997,-77.38099999999997,15.613910675048828,0.2314,r_1_F_00000038_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1343.54,-254.44,-223.12708912592598,11.62818717956543,0.3907,r_1_F_00000043_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1465.08,-183.157,-83.15700000000001,10.54777717590332,0.4835,r_1_F_00000044_0001
1FS3_EX,124,1300,Alpha Beta,Roll,1374.87,-180.548,-99.58359994595351,15.448637962341307,0.1892,r_1_F_00000046_0001
